mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.00446319580078125,0.0007793547307203497,0.0,0.0,0.0001,100,,liblinear,"{'C': 0.0001, 'max_iter': 100, 'penalty': None, 'solver': 'liblinear'}",,,,,,1041
0.16748976707458496,0.006758325320894932,0.0017333030700683594,0.00019544749899852218,0.0001,100,,sag,"{'C': 0.0001, 'max_iter': 100, 'penalty': None, 'solver': 'sag'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.11669158935546875,0.023424738867519654,0.001611630121866862,0.00013948082345131838,0.0001,100,,saga,"{'C': 0.0001, 'max_iter': 100, 'penalty': None, 'solver': 'saga'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0013842582702636719,1.8619051098962622e-05,0.0,0.0,0.0001,1000,l1,lbfgs,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1041
0.0014108022054036458,6.876556522027398e-05,0.0,0.0,0.0001,1000,l1,newton-cholesky,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cholesky'}",,,,,,1041
0.0012360413869222004,7.079073695505432e-05,0.0,0.0,0.0001,1000,l1,newton-cg,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1041
0.00944050153096517,0.0004085532837794833,0.0016325314839680989,7.72359267491463e-05,0.0001,1000,l1,liblinear,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.001287380854288737,8.578571565981428e-05,0.0,0.0,0.0001,1000,l1,sag,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1041
0.008126338322957357,0.00013148755216368653,0.0016631285349527996,0.0001026343907441238,0.0001,1000,l1,saga,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01233347256978353,0.00032371509330207573,0.0016927719116210938,0.00016274380723327,0.0001,1000,l2,lbfgs,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01062615712483724,0.0002592943054934785,0.0016283988952636719,0.00012046974117445804,0.0001,1000,l2,newton-cholesky,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cholesky'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.02032812436421712,0.002669856941615803,0.0017049312591552734,0.00017377241901464654,0.0001,1000,l2,newton-cg,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.01149749755859375,0.0009349074598665502,0.0016939640045166016,0.00013317522039604652,0.0001,1000,l2,liblinear,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.778063410454156,0.7736819545649378,0.7762537505357908,0.7759997051849615,0.0017977195197433748,1037
0.07097307840983073,0.014504732035184634,0.0019234816233317058,0.0003725033920790836,0.0001,1000,l2,sag,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'sag'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.09340127309163411,0.02461885091068694,0.001819610595703125,5.744156240210099e-05,0.0001,1000,l2,saga,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.0013024012247721355,4.683386261719793e-05,0.0,0.0,0.0001,1000,elasticnet,lbfgs,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1041
0.001348574956258138,9.277972202615737e-05,0.0,0.0,0.0001,1000,elasticnet,newton-cholesky,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'newton-cholesky'}",,,,,,1041
0.0012958844502766926,8.00107396789647e-05,0.0,0.0,0.0001,1000,elasticnet,newton-cg,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1041
0.0014455318450927734,0.0003012151178534264,0.0,0.0,0.0001,1000,elasticnet,liblinear,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1041
0.0011927286783854167,1.9904104243047863e-05,0.0,0.0,0.0001,1000,elasticnet,sag,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1041
0.002965529759724935,0.00015818641016771774,0.0,0.0,0.0001,1000,elasticnet,saga,"{'C': 0.0001, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,1041
0.00966787338256836,0.0010998732720002514,0.0019134680430094402,2.7813911392572624e-05,0.0001,1000,,lbfgs,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'lbfgs'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.01571480433146159,0.0019293014126422336,0.002698977788289388,0.0014955406043655058,0.0001,1000,,newton-cholesky,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'newton-cholesky'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.028128544489542644,0.0036212044202016064,0.002464135487874349,0.0011695602978093306,0.0001,1000,,newton-cg,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'newton-cg'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0038660367329915366,0.0004281973933140135,0.0,0.0,0.0001,1000,,liblinear,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'liblinear'}",,,,,,1041
0.19481285413106283,0.0203212837505838,0.009762922922770182,0.005650320050669145,0.0001,1000,,sag,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'sag'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.12740890185038248,0.02769487931592696,0.0017922719319661458,8.389315580138535e-05,0.0001,1000,,saga,"{'C': 0.0001, 'max_iter': 1000, 'penalty': None, 'solver': 'saga'}",0.7836332476435304,0.7788255465066438,0.778396913844835,0.7802852359983364,0.002373860143585854,349
0.0013281504313151042,1.1988027141735233e-05,0.0,0.0,0.0001,2500,l1,lbfgs,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1041
0.0013034343719482422,3.3722536051271785e-05,0.0,0.0,0.0001,2500,l1,newton-cholesky,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'newton-cholesky'}",,,,,,1041
0.0013534228006998699,6.151764044522524e-05,0.0,0.0,0.0001,2500,l1,newton-cg,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1041
0.007005612055460612,0.00014871412888485937,0.0015939076741536458,3.42915950349077e-05,0.0001,2500,l1,liblinear,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'liblinear'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.0012402534484863281,6.443509299446996e-05,0.0,0.0,0.0001,2500,l1,sag,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1041
0.007558902104695638,8.1540625759077e-05,0.0015065670013427734,3.153140167338119e-05,0.0001,2500,l1,saga,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l1', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.011468648910522461,0.0006552688466956112,0.0015625953674316406,2.8113854083943177e-05,0.0001,2500,l2,lbfgs,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.012273073196411133,0.0015118322818287765,0.001552263895670573,0.0001321387282327094,0.0001,2500,l2,newton-cholesky,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'newton-cholesky'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.020940462748209637,0.002610911778354968,0.0017112890879313152,0.00012080245890685848,0.0001,2500,l2,newton-cg,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.012637933095296225,0.001832091166582976,0.0018242200215657551,4.783341961686963e-05,0.0001,2500,l2,liblinear,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'liblinear'}",0.778063410454156,0.7736819545649378,0.7762537505357908,0.7759997051849615,0.0017977195197433748,1037
0.05966909726460775,0.0036685632396850866,0.0015559991200764973,5.9474272669079955e-05,0.0001,2500,l2,sag,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'sag'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.08259057998657227,0.009686169177262493,0.001739501953125,0.00015337277744850158,0.0001,2500,l2,saga,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'l2', 'solver': 'saga'}",0.7840616966580977,0.7839691384483498,0.7839691384483498,0.7839999911849324,4.363235851146129e-05,1
0.0018555323282877605,0.00047505204852446483,0.0,0.0,0.0001,2500,elasticnet,lbfgs,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1041
0.001760562260945638,0.0002376998824382057,0.0,0.0,0.0001,2500,elasticnet,newton-cholesky,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'newton-cholesky'}",,,,,,1041
0.0014529228210449219,7.38305005281579e-05,0.0,0.0,0.0001,2500,elasticnet,newton-cg,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1041
0.0011799335479736328,1.3906160899560628e-05,0.0,0.0,0.0001,2500,elasticnet,liblinear,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1041
0.0011771519978841145,1.9677197603777533e-05,0.0,0.0,0.0001,2500,elasticnet,sag,"{'C': 0.0001, 'max_iter': 2500, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1041
